"AREA","VARIEDADE","DATA DE PODA","DATA DA AMOSTRA","DIAS POS PODA","SEMESTRE","ESTADO DO ENGACO","COLORACAO DO CACHO","BRIX ACIMA DO IDEAL","BRIX DO SUCO","ACIDEZ","BRIX","DIAMETRO"
"A12 V1","ARRA 15","43389","43475","86","2019.1","MADURO","VERDE","0.0167","14.6","1.4","14.3","19.3"
"A12 V2","ARRA 15","43389","43475","86","2019.1","MADURO","ÂMBAR","0.3667","16","1.14","16.1","18.5"
"A01 V2","ARRA 15","43367","43476","109","2019.1","MADURO","ÂMBAR","0.9667","19.41","1","20","19.7"
"A12 V1","ARRA 15","43389","43479","90","2019.1","MADURO","VERDE","0.2167","15.6","1.14","15.9","19.6"
"A12 V2","ARRA 15","43389","43479","90","2019.1","MADURO","ÂMBAR","0.6333","17.4","1.01","17.6","18.6"
"A12 V1","ARRA 15","43389","43482","93","2019.1","MADURO","ÂMBAR","0.5","16.2","1.06","17","19.1"
"A12 V2","ARRA 15","43389","43482","93","2019.1","MADURO","ÂMBAR","0.9167","18.4","0.86","19.2","18.4"
"A12 V1","ARRA 15","43389","43486","97","2019.1","MADURO","ÂMBAR","0.7333","17","0.95","17.6","19.4"
"A12 V2","ARRA 15","43389","43486","97","2019.1","MADURO","ÂMBAR","0.9167","18.6","0.85","18.9","18.5"
"A13 V1","BENITAKA M","43388","43486","98","2019.1","MADURO","VERMELHA","0.7167","14.4","1.28","14.4","23.4"
"A13 V2","BENITAKA M","43388","43486","98","2019.1","MADURO","VERMELHA","0.5333","14","1.39","14","23.1"
"A12 V1","ARRA 15","43389","43489","100","2019.1","MADURO","ÂMBAR","0.75","17","0.88","17.7","19.8"
"A12 V2","ARRA 15","43389","43489","100","2019.1","MADURO","ÂMBAR","0.8833","18.6","0.77","19.5","18.6"
"A13 V1","BENITAKA M","43388","43489","101","2019.1","MADURO","VERMELHA","0.75","14.4","1.21","14.6","23.2"
"A13 V2","BENITAKA M","43388","43489","101","2019.1","MADURO","VERMELHA","0.75","14","1.29","14.6","23.7"
"A12 V1","ARRA 15","43389","43493","104","2019.1","MADURO","ÂMBAR","0.8333","18","0.79","17.8","19.8"
"A13 V1","BENITAKA M","43388","43493","105","2019.1","MADURO","VERMELHA","0.8667","15.2","1.09","14.8","23.86"
"A13 V2","BENITAKA M","43388","43493","105","2019.1","MADURO","VERMELHA","0.8805","15.6","1.14","15","23.63"
"A13 V1","BENITAKA M","43388","43496","108","2019.1","MADURO","VERMELHA","1","15.8","1.04","15.9","24"
"A13 V2","BENITAKA M","43388","43496","108","2019.1","MADURO","VERMELHA","0.9833","16","1.05","15.8","24.5"
"B12 V1","ARRA 15","43418","43507","89","2019.1","MADURO","ÂMBAR","0.3167","15.8","1.33","15.9","19.7"
"B12 V2","ARRA 15","43416","43507","91","2019.1","MADURO","ÂMBAR","0.5833","16.8","1.24","17","18.65"
"B12 V1","ARRA 15","43418","43502","84","2019.1","MADURO","VERDE","0.2","15.8","1.42","15.7","19"
"B12 V2","ARRA 15","43416","43502","86","2019.1","MADURO","VERDE","0.2833","16.2","1.42","15.9","18.4"
"A06 V1","ARRA 15","43423","43508","85","2019.1","MADURO","VERDE","0.0167","14.4","1.69","14","19"
"B12 V1","ARRA 15","43418","43510","92","2019.1","MADURO","ÂMBAR","0.4167","16.2","1.21","16.2","19.5"
"B12 V2","ARRA 15","43416","43510","94","2019.1","MADURO","ÂMBAR","0.7667","17.6","1.11","17.9","18.9"
"A06 V1","ARRA 15","43426","43511","85","2019.1","MADURO","VERDE","0.2667","15","1.48","15.5","19.4"
"A06 V2","ARRA 15","43426","43511","85","2019.1","MADURO","VERDE","0.2333","15","1.46","15.1","19.2"
"A06 V3","ARRA 15","43791","43511","85","2019.1","MADURO","VERDE","0.0333","15","1.53","15","19"
"B12 V1","ARRA 15","43418","43514","96","2019.1","MADURO","ÂMBAR","0.6","17.2","1.08","17.2","19.3"
"B12 V2","ARRA 15","43416","43514","98","2019.1","MADURO","ÂMBAR","0.9","18","0.97","18.2","19"
"A06 V2","ARRA 15","43425","43516","91","2019.1","MADURO","ÂMBAR","0.3","16","1.29","16.3","19.2"
"A06 V3","ARRA 15","43425","43516","91","2019.1","MADURO","ÂMBAR","0.0833","15.4","1.37","15.5","19.6"
"A06 V4","ARRA 15","43430","43517","87","2019.1","MADURO","ÂMBAR","0.1667","15.6","1.28","15.4","19.6"
"A06 V1","ARRA 15","43423","43518","95","2019.1","MADURO","ÂMBAR","0.4667","16.6","1.14","16.3","19.1"
"A09 V1","ARRA 15","43432","43517","85","2019.1","MADURO","VERDE","0","13.8","1.51","13.5","19.6"
"A09 V1","ARRA 15","43432","43517","85","2019.1","MADURO","VERDE","0","14","1.29","13.6","20.4"
"A09 V2","ARRA 15","43437","43522","85","2019.1","MADURO","VERDE","0","14.2","1.33","13.9","19.3"
"A06 V1","ARRA 15","43423","43522","99","2019.1","MADURO","ÂMBAR","0.5167","16.8","1.05","16.8","18.9"
"A06 V2","ARRA 15","43425","43522","97","2019.1","MADURO","ÂMBAR","0.5167","16.8","1.03","16.6","18.7"
"A06 V3","ARRA 15","43425","43522","97","2019.1","MADURO","ÂMBAR","0.4833","16.4","1.06","16.6","19"
"A06 V4","ARRA 15","43430","43522","92","2019.1","MADURO","ÂMBAR","0.4","16.4","1.04","16.1","19"
"A06 V2","ARRA 15","43425","43525","100","2019.1","MADURO","ÂMBAR","0.5","16","1","16.3","19.4"
"A06 V3","ARRA 15","43425","43525","100","2019.1","MADURO","ÂMBAR","0.5","16.4","1.04","16.6","20.2"
"A06 V4","ARRA 15","43430","43525","95","2019.1","MADURO","ÂMBAR","0.4833","16","1.02","16.3","20.3"
"A09 V1","ARRA 15","43432","43525","93","2019.1","MADURO","ÂMBAR","0.0833","15","1.06","14.9","20.7"
"A09 V2","ARRA 15","43437","43525","88","2019.1","MADURO","ÂMBAR","0","14.8","1.2","14.1","19.8"
"A09 V3","ARRA 15","43440","43525","85","2019.1","MADURO","ÂMBAR","0","13.4","1.62","13.3","19.7"
"A09 V4","ARRA 15","43440","43525","85","2019.1","MADURO","VERDE","0","13","1.46","12.9","19.7"
"A09 V2","ARRA 15","43437","43531","94","2019.1","MADURO","ÂMBAR","0.3","16.8","0.88","16","19.9"
"A09 V1","ARRA 15","43432","43531","99","2019.1","MADURO","ÂMBAR","0.2167","15.4","1.02","15","20.7"
"A09 V3","ARRA 15","43440","43531","91","2019.1","MADURO","ÂMBAR","0.1667","16","1","15.6","20"
"A09 V4","ARRA 15","43440","43531","91","2019.1","MADURO","ÂMBAR","0.2667","16","1","15.3","19.7"
"A03 V1 E V2","ARRA 15","43444","43531","87","2019.1","MADURO","VERDE","0.0167","14","1.52","14","18.9"
"A03 V3 E V4","ARRA 15","43445","43531","86","2019.1","MADURO","VERDE","0","13","1.58","13","19"
"A10 V2","ARRA 15","43444","43531","87","2019.1","MADURO","VERDE","0.0167","13.4","1.45","13","18.1"
"A10 V1","ARRA 15","43441","43531","90","2019.1","MADURO","ÂMBAR","0.0167","15","1.2","14.6","19.4"
"A09 V1","ARRA 15","43432","43535","103","2019.1","MADURO","ÂMBAR","0.3167","15.6","0.87","15.7","20.3"
"A09 V2","ARRA 15","43437","43535","98","2019.1","MADURO","ÂMBAR","0.4333","17","0.85","16.6","19.3"
"A09 V3","ARRA 15","43440","43535","95","2019.1","MADURO","ÂMBAR","0.3333","15.8","0.94","16","19.9"
"A09 V4","ARRA 15","43440","43535","95","2019.1","MADURO","ÂMBAR","0.3333","16","0.93","16","19.6"
"A03 V1 E V2","ARRA 15","43444","43535","91","2019.1","MADURO","ÂMBAR","0.05","15.4","1.3","14.9","19.1"
"A03 V3 E V4","ARRA 15","43445","43535","90","2019.1","MADURO","ÂMBAR","0","14.4","1.48","14.2","19.6"
"A10 V2","ARRA 15","43444","43535","91","2019.1","MADURO","ÂMBAR","0.1167","16","1.1","15.7","18.8"
"A10 V1","ARRA 15","43441","43535","94","2019.1","MADURO","ÂMBAR","0.0333","14.2","1.21","13.8","17.7"
"A10 V1","ARRA 15","43441","43538","97","2019.1","MADURO","ÂMBAR","0.1833","16.2","1.01","15.7","19"
"A10 V2","ARRA 15","43444","43538","94","2019.1","MADURO","ÂMBAR","0.0667","14.2","1.09","14.4","18.7"
"A10","ARRA 15","43441","43538","97","2019.1","MADURO","ÂMBAR","0.0667","15","1.04","15","19"
"A03 V1 E V2","ARRA 15","43444","43538","94","2019.1","MADURO","ÂMBAR","0.2833","15.4","1.2","15.8","19"
"A10","ARRA 15","43441","43538","97","2019.1","MADURO","ÂMBAR","0.0667","15","1.1","14.5","18"
"A03 V3 E V4","ARRA 15","43445","43538","93","2019.1","MADURO","ÂMBAR","0","14.4","1.4","14.4","20"
"B06 V1","ARRA 15","43451","43538","85","2019.1","MADURO","ÂMBAR","0","13.4","1.61","12.9","18.9"
"B06 V2","ARRA 15","43451","43538","85","2019.1","MADURO","ÂMBAR","0","13.8","1.6","12.9","18.9"
"B06 V1","ARRA 15","43451","43539","88","2019.1","MADURO","ÂMBAR","0","14.2","1.41","13.9","20"
"B06 V2","ARRA 15","43451","43539","88","2019.1","MADURO","ÂMBAR","0","13.8","1.48","13.7","20.1"
"B06 V1","ARRA 15","43451","43543","92","2019.1","MADURO","ÂMBAR","0.1","15","1.26","14.8","19.9"
"B06 V2","ARRA 15","43451","43543","92","2019.1","MADURO","ÂMBAR","0.0833","15.2","1.2","15","19.9"
"A03 V1 E V2","ARRA 15","43444","43544","100","2019.1","MADURO","ÂMBAR","0.2333","16","1.03","16","19.6"
"A03 V3 E V4","ARRA 15","43445","43544","99","2019.1","MADURO","ÂMBAR","0.1333","15.4","1.18","15","19.7"
"B08 V2","ARRA 15","43460","43545","85","2019.1","MADURO","ÂMBAR","0.2","15.4","1.26","15.1","20.3"
"B08 V2","ARRA 15","43460","43549","89","2019.1","MADURO","ÂMBAR","0.3167","15.2","1.02","14.9","20"
"B06 V1","ARRA 15","43451","43549","98","2019.1","MADURO","ÂMBAR","0.45","15","0.94","15","20"
"B06 V2","ARRA 15","43451","43549","98","2019.1","MADURO","ÂMBAR","0.5","15","0.97","15","20"
"B06 V1","ARRA 15","43451","43552","101","2019.1","MADURO","ÂMBAR","0.6167","16","0.92","15.9","20"
"B06 V2","ARRA 15","43451","43552","101","2019.1","MADURO","ÂMBAR","0.7","16","0.89","16","20"
"B08 V2","ARRA 15","43460","43552","92","2019.1","MADURO","ÂMBAR","0.4","15.6","1","15.4","20"
"B08 V1","ARRA 15","43467","43557","90","2019.1","MADURO","VERDE","0.0167","13.6","1.53","13","19"
"B08 V2","ARRA 15","43460","43557","97","2019.1","MADURO","ÂMBAR","0.5167","15.4","0.97","15.6","20"
"B01 V1","BENITAKA M","43451","43559","108","2019.1","MADURO","ROSADA","0.2333","13","1.4","13","22.9"
"B01 V1 ","BENITAKA M","43451","43559","108","2019.1","MADURO","VERMELHA","0.5667","14","1.1","13.8","22.9"
"B08 V1","ARRA 15","43467","43560","93","2019.1","MADURO","ÂMBAR","0","14","1.26","13","19"
"B08 V1","ARRA 15","43467","43563","96","2019.1","MADURO","ÂMBAR","0.0167","14.4","1.2","14.4","19.8"
"B01 V1","BENITAKA M","43451","43563","112","2019.1","MADURO","VERMELHA","0.75","14","1","14","22.9"
"B01 V1","BENITAKA M","43451","43566","115","2019.1","MADURO","VERMELHA","0.7","14","0.9","14","23.6"
"B08 V1","ARRA 15","43467","43566","99","2019.1","MADURO","ÂMBAR","0.2333","15.8","1","15.7","19.6"
"B01 V1","BENITAKA M","43451","43567","116","2019.1","MADURO","VERMELHA","0.9","14.4","0.9","14","23"
"B01 V1","BENITAKA M","43451","43567","116","2019.1","MADURO","VERMELHA","0.9","14.6","0.9","14","23"
"B01 V1","BENITAKA M","43451","43567","116","2019.1","MADURO","ROSADA","0.6","14","1","13.8","23"
"B01 V1","BENITAKA M","43451","43567","116","2019.1","MADURO","ROSADA","0.5333","14","0.9","13.7","23"
"B08 V1","ARRA 15","43467","43570","103","2019.1","MADURO","ÂMBAR","0.1333","15.6","0.9","15.7","19.9"
"B01 V1","BENITAKA M","43451","43570","119","2019.1","MADURO","VERMELHA","1","14.6","0.89","14.7","23.5"
"B01 V1","BENITAKA M","43451","43570","119","2019.1","MADURO","VERMELHA","1","14.2","0.9","14.6","23"
"B08 V1","ARRA 15","43467","43572","105","2019.1","MADURO","ÂMBAR","0.0333","15.4","0.9","15","20"
"B02 V1","BENITAKA M","43477","43581","104","2019.1","MADURO","VERMELHA","0.95","13.8","1.2","15","21.4"
"B02 V1","BENITAKA M","43477","43581","104","2019.1","MADURO","ROSADA","0.35","13","1.3","13.4","21.5"
"B02 V2","BENITAKA M","43472","43581","109","2019.1","MADURO","VERMELHA","0.8883","14.4","1.2","14.5","21.3"
"B02 V2","BENITAKA M","43472","43581","109","2019.1","MADURO","ROSADA","0.2167","13","1.3","13","21.5"
"B02 V1","BENITAKA M","43477","43584","107","2019.1","MADURO","VERMELHA","0.9667","15.2","1.1","15.4","21.7"
"B02 V2","BENITAKA M","43472","43584","112","2019.1","MADURO","VERMELHA","1","15","1.1","15","22"
"B02 V2","BENITAKA M","43472","43584","112","2019.1","MADURO","ROSADA","0.2833","13","1.4","13.1","22.4"
"B02 V1","BENITAKA M","43477","43584","107","2019.1","MADURO","ROSADA","0.4","13.8","1.4","13.8","22.3"
"B02 V1","BENITAKA M","43477","43587","110","2019.1","MADURO","VERMELHA","0.9833","15.4","0.99","15.8","21.7"
"B02 V2","BENITAKA M","43472","43587","115","2019.1","MADURO","ROSADA","0.1833","13","1.2","13","23"
"B02 V2","BENITAKA M","43472","43587","115","2019.1","MADURO","VERMELHA","0.8167","14.4","1","14.6","21.8"
"B02 V1","BENITAKA M","43477","43591","114","2019.1","MADURO","VERMELHA","1","16.4","0.9","16","22"
"B02 V2","BENITAKA M","43472","43591","119","2019.1","MADURO","VERMELHA","1","15","0.9","15","22.8"
"A14 V2","BENITAKA M","43493","43591","98","2019.1","MADURO","VERMELHA","0.8667","14.8","1","14.9","21"
"A07 V1","ARRA 15","43500","43591","91","2019.1","MADURO","VERDE","0","14.8","1.3","14.7","19"
"A07 V2","ARRA 15","43500","43591","91","2019.1","MADURO","VERDE","0","14","1.5","13.9","19"
"B17 V1","ARRA 15","43508","43591","83","2019.1","MADURO","ÂMBAR","0.1667","15.6","1.29","15","18"
"B17 V2","ARRA 15","43508","43591","83","2019.1","MADURO","VERDE","0","12.6","2","11.7","17.9"
"B05 V1","CRIMSON","43477","43594","117","2019.1","MADURO","VERMELHA","1","16.4","0.9","16.6","22.8"
"B02 V2","BENITAKA M","43472","43594","122","2019.1","MADURO","VERMELHA","0.9667","15.8","0.9","15","22.8"
"A14 V2","BENITAKA M","43493","43594","101","2019.1","MADURO","VERMELHA","0.9833","15.4","0.9","15.4","21.6"
"A07 V1","ARRA 15","43500","43594","94","2019.1","MADURO","ÂMBAR","0.2167","15.6","1.15","15.8","19"
"A07 V2","ARRA 15","43500","43594","94","2019.1","MADURO","ÂMBAR","0.1167","15","1.34","14.9","19"
"B17 V1","ARRA 15","43508","43594","86","2019.1","MADURO","ÂMBAR","0.4667","16","1.18","16","18"
"B17 V2","ARRA 15","43508","43594","86","2019.1","MADURO","VERDE","0","13","1.9","12.9","18"
"A14 V2","BENITAKA M","43493","43598","105","2019.1","MADURO","ROSADA","0.1833","12.4","1.42","12.5","22.8"
"A07 V1","ARRA 15","43500","43598","98","2019.1","MADURO","ÂMBAR","0.5333","16.8","0.99","16.7","19.9"
"A07 V2","ARRA 15","43500","43598","98","2019.1","MADURO","ÂMBAR","0.35","16.6","1.07","16.1","19.7"
"B17 V1","ARRA 15","43508","43598","90","2019.1","MADURO","ÂMBAR","0.7167","17.6","0.95","17.4","18.5"
"B17 V2","ARRA 15","43508","43598","90","2019.1","MADURO","ÂMBAR","0.1333","15.4","1.3","15.3","18.2"
"B10 V1","ARRA 15","43515","43598","83","2019.1","MADURO","VERDE","0","14","1.63","13.7","17.9"
"A07 V1","ARRA 15","43500","43601","101","2019.1","MADURO","ÂMBAR","0.6667","17.6","0.93","17.4","19.7"
"A07 V2","ARRA 15","43500","43601","101","2019.1","MADURO","ÂMBAR","0.55","17","1.01","16.9","20.3"
"A07 V1","ARRA 15","43500","43601","101","2019.1","MADURO","ÂMBAR","0.6833","17.4","0.9","17.2","20.2"
"A07 V2","ARRA 15","43500","43601","101","2019.1","MADURO","ÂMBAR","0.8167","17.2","0.97","17.5","20.3"
"B17 V1","ARRA 15","43508","43601","93","2019.1","MADURO","ÂMBAR","0.7667","17.8","0.88","17.6","18.6"
"B17 V2","ARRA 15","43508","43601","93","2019.1","MADURO","ÂMBAR","0.166","15.6","1.27","15.4","18.8"
"B10 V1","ARRA 15","43515","43601","86","2019.1","MADURO","ÂMBAR","0.0333","15","1.38","14.8","18"
"A14 V2","BENITAKA M","43493","43602","109","2019.1","MADURO","ROSADA","0.4167","13","1.11","13.4","23.1"
"A07 V1","ARRA 15","43500","43605","105","2019.1","MADURO","ÂMBAR","0.7333","17","0.85","17.3","20.4"
"A07 V2","ARRA 15","43500","43605","105","2019.1","MADURO","ÂMBAR","0.5833","17","0.86","17","20"
"A07 V1","ARRA 15","43500","43605","105","2019.1","MADURO","ÂMBAR","0.7333","17.6","0.9","17.3","20.1"
"A07 V2","ARRA 15","43500","43605","105","2019.1","MADURO","ÂMBAR","0.4833","17.2","0.92","16.9","20.2"
"B17 V1","ARRA 15","43508","43605","97","2019.1","MADURO","ÂMBAR","0.95","18.8","0.8","18.7","18.4"
"B17 V2","ARRA 15","43508","43605","97","2019.1","MADURO","ÂMBAR","0.2333","16.8","1.17","15.9","18.8"
"B10 V1","ARRA 15","43515","43605","90","2019.1","MADURO","ÂMBAR","0.15","15.6","1.12","15.7","18.6"
"B17 V2","ARRA 15","43508","43608","100","2019.1","MADURO","ÂMBAR","0.5833","17","0.99","16.8","19.1"
"B17 V2","ARRA 15","43508","43612","104","2019.1","MADURO","ÂMBAR","0.7167","16.8","0.88","17.3","19.2"
"B17 V2","ARRA 15","43508","43612","104","2019.1","MADURO","ÂMBAR","0.6","16.2","0.91","16.9","19.1"
"B10 V1","ARRA 15","43515","43612","97","2019.1","MADURO","ÂMBAR","0.5333","17.2","0.92","16.9","18.8"
"B17 V2","ARRA 15","43508","43615","107","2019.1","MADURO","ÂMBAR","0.7333","17.6","0.91","17.6","19.2"
"B17 V2","ARRA 15","43508","43615","107","2019.1","MADURO","ÂMBAR","0.8333","17.8","0.88","17.7","19.5"
"B10 V1","ARRA 15","43515","43615","100","2019.1","MADURO","ÂMBAR","0.7667","17.8","0.86","17.8","18.4"
"B18 V1","BENITAKA M","43521","43619","98","2019.1","MADURO","VERMELHA","0.7333","14.6","1.21","14.4","21.6"
"A14 V1","BENITAKA M","43521","43621","100","2019.1","MADURO","VERMELHA","0.7667","14.6","1.17","14.4","22"
"B18 V1","BENITAKA M","43521","43622","101","2019.1","MADURO","VERMELHA","0.8167","15","1.18","14.6","21.7"
"B10 V2","ARRA 15","43535","43626","91","2019.1","MADURO","ÂMBAR","0.1667","15.4","1.32","15.5","18"
"B18 V1","BENITAKA M","43521","43626","105","2019.1","MADURO","VERMELHA","0.95","15.4","0.98","15.3","22"
"A14 V1","BENITAKA M","43521","43626","105","2019.1","MADURO","VERMELHA","0.5833","14.6","0.98","14.6","22.4"
"B18 V1","BENITAKA M","43521","43626","105","2019.1","MADURO","ROSADA","0.1833","12.8","1.33","13","22.2"
"A14 V1","BENITAKA M","43521","43626","105","2019.1","MADURO","ROSADA","0.1667","13","1.17","12.5","22.1"
"B18 V1","BENITAKA M","43521","43629","108","2019.1","MADURO","ROSADA","0.266","12.2","1.2","13.4","21.7"
"A14 V1","BENITAKA M","43521","43629","108","2019.1","MADURO","ROSADA","0.1","13.4","1.29","12","22.3"
"A15 V1","RED GLOBE","43530","43630","100","2019.1","MADURO","VERMELHA","0.35","12.8","0.97","13.3","23.2"
"B10 V2","ARRA 15","43535","43630","95","2019.1","MADURO","ÂMBAR","0.4","16.8","1.2","16.3","18.3"
"B14 V1","CRIMSON","43538","43633","95","2019.1","MADURO","VERMELHA","0.2667","15.8","1.14","15.3","15.2"
"B18 V1","BENITAKA M","43521","43633","112","2019.1","MADURO","ROSADA","0.5333","13.4","1.17","13.9","21.7"
"A14 V1","BENITAKA M","43521","43633","112","2019.1","MADURO","ROSADA","0.25","13.4","1.09","12.9","22.5"
"A15 V1","RED GLOBE","43530","43633","103","2019.1","MADURO","VERMELHA","0.316","12.8","0.9","13.1","22.2"
"B10 V2","ARRA 15","43535","43633","98","2019.1","MADURO","ÂMBAR","0.7667","18","1.08","17.6","18.5"
"A12 V1","ARRA 15","43549","43634","85","2019.1","MADURO","ÂMBAR","0","13","1.65","12.8","18.7"
"B18 V2","BENITAKA M","43535","43635","100","2019.1","MADURO","VERMELHA","0.8667","14.4","1.29","14.8","22.1"
"B14 V1","CRIMSON","43538","43636","98","2019.1","MADURO","VERMELHA","0.4333","15.4","1.12","15.6","15.4"
"A12 V1","ARRA 15","43549","43637","88","2019.1","MADURO","ÂMBAR","0","14","1.42","13.7","19"
"B18 V2","BENITAKA M","43535","43641","106","2019.1","MADURO","VERMELHA","0.9","15.2","1.15","14.9","22"
"A12 V1","ARRA 15","43549","43641","92","2019.1","MADURO","ÂMBAR","0.1333","14.2","1.28","14","19"
"B14 V1","CRIMSON","43538","43641","103","2019.1","MADURO","VERMELHA","0.7","16.2","1","16","15.9"
"A12 V2","ARRA 15","43556","43641","85","2019.1","MADURO","ÂMBAR","0.05","14","1.45","13.8","18"
"B14 V2","CRIMSON","43542","43641","99","2019.1","MADURO","VERMELHA","0.35","14","1.3","15","16"
"A12 V1","ARRA 15","43549","43647","98","2019.2","MADURO","ÂMBAR","0.2833","15","1.1","15.7","19.9"
"A12 V2","ARRA 15","43556","43647","91","2019.2","MADURO","ÂMBAR","0.4167","16","1.2","16.1","19.1"
"B18 V2","BENITAKA M","43535","43647","112","2019.2","MADURO","VERMELHA","0.9833","16.4","1.1","15.9","22.7"
"B14 V1","CRIMSON","43538","43647","109","2019.2","MADURO","VERMELHA","0.96","17.2","1","17.4","16.2"
"B14 V2","CRIMSON","43542","43647","105","2019.2","MADURO","VERMELHA","0.85","16.6","1.2","16.8","16"
"A12 V2","ARRA 15","43556","43644","88","2019.1","MADURO","ÂMBAR","0.3333","16","1.29","15","18"
"A12 V1","ARRA 15","43549","43644","95","2019.1","MADURO","ÂMBAR","0.1333","15","1.27","14.9","19"
"B18 V2","BENITAKA M","43535","43644","109","2019.1","MADURO","VERMELHA","0.9833","16","1.06","16","21.9"
"B14 V2","CRIMSON","43542","43644","102","2019.1","MADURO","VERMELHA","0.7","16.8","1.29","16","15.7"
"B14 V1","CRIMSON","43538","43644","106","2019.1","MADURO","VERMELHA","0.85","17","1","16.9","16"
"B18 V2","BENITAKA M","43535","43650","115","2019.2","MADURO","VERMELHA","1","15.4","0.9","16.5","22.8"
"B14 V1","CRIMSON","43538","43650","112","2019.2","MADURO","VERMELHA","0.9833","17.4","0.87","18.4","15.9"
"B14 V2","CRIMSON","43542","43650","108","2019.2","MADURO","VERMELHA","0.966","16.2","1","17.5","16"
"A01 V2","ARRA 15","43511","43650","139","2019.2","MADURO","VERDE","0.0167","12","1.9","12.9","18.8"
"A12 V2","ARRA 15","43556","43650","94","2019.2","MADURO","ÂMBAR","0.5833","17","0.9","16.9","18.8"
"A12 V1","ARRA 15","43549","43651","102","2019.2","MADURO","ÂMBAR","0.45","16.2","1","16.6","19.9"
"B14 V1","CRIMSON","43538","43654","116","2019.2","MADURO","VERMELHA","1","18","0.8","18.8","16"
"B18 V2","BENITAKA M","43535","43654","119","2019.2","MADURO","VERMELHA","1","17","0.9","16.9","23"
"A01 V2","ARRA 15","43570","43654","84","2019.2","MADURO","VERDE","0.0333","13","1.8","13","19"
"B14 V2","CRIMSON","43542","43654","112","2019.2","MADURO","VERMELHA","0.9697","18","1","17.7","16"
"B13 V2.2","BLACK","43578","43657","79","2019.2","MADURO","PRETA","0.2667","15.4","1","15.6","19"
"B14 V2","CRIMSON","43542","43657","115","2019.2","MADURO","VERMELHA","0.9333","18","0.9","18","15.9"
"A01 V2","ARRA 15","43570","43657","87","2019.2","MADURO","ÂMBAR","0.1333","14","1.6","14","18.9"
